strategy text;item
Ich male mir aus, was das Schlimmste ist, was passieren könnte und wie ich damit trotzdem leben könnte;8
Ich bitte meine Familie, sich zu benehmen;8
Ich bereite alles perfekt vor;8
Ich mache mir einen Entspannungstee;8
ich führe mir vor Augen wie lustig es wird;8
Ich beginne Musik zu hören;8
mir klarmachen, dass es MEINE Wohnung ist und dass es das wichtigste ist, dass ich mich wohl fühle und nicht, dass es anderen gefällt;8
Vertrauensperson (Freund, Schwester) zur Unterstützung holen;8
Vertrauensperson von meiner Angst erzählen;8
früh aufstehen und alles perfekt herrichten;8
Ich suche mir ganz konkret Vertraute (Mutter, Bruder) und berichte ihnen über meine Nervosität;8
Ich bitte sie um Hilfe bei der Organisation;8
Ich bitte Sie an dem Tag schon etwas früher zu kommen;8
Ich rede mir ein, dass es so schlimm schon nicht wird;8
Ich suche die Flucht nach vorne und gebe mich auf der Party so natürlich wie möglich;8
Ich halte eine Rede und sage, dass ich mich freue, dass alle da sind, ich aber ganz schön aufgeregt bin.;8
Bis der Tag kommt lenke ich mich ab;8
Ich versuche alles rechtzeitig einzukaufen und zu erledigen;8
einen Plan erstellen wie die Feier ablaufen könnte;8
jemanden bitten mir zu helfen;8
alles rechtzeitig organisieren, damit ich keinen Stress bekomme;8
an die positiven Dinge denken, daran, dass es eine schöne Feier wird;8
Planung aufstellen;8
bewusst sein, dass keine der Familie böse sein wird;8
Hilfe holen (Geschwister, Eltern …);8
Liste mit allem was schief laufen kann aufstellen und bewusst werden, dass nichts wirklich schlimm ist.;8
vorher mit allen Mitgliedern sprechen;8
alles sorgfältig planen;8
jemanden um Hilfe bei der Organisation der Feier bitten;8
Feier absagen;8
Entspannungstechnik/Meditation;8
beten, dass alles gut geht;8
Vorkehrung gegen drohende Probleme treffen;8
mit Freunden darüber sprechen;8
mich ablenken, bis es losgeht;8
sagen es muss nicht alles perfekt laufen;8
andere als Vorbereitungshilfen;8
alles gut durchplanen;8
Hauptsache alle haben Spass, es läuft eh nicht perfekt;8
mit Familie sprechen;8
für genug Unterhaltungsmöglichkeiten sorgen;8
Angst wegschieben, Tag einfach geniessen;8
Ich bereite alles genauestens vor.;8
Ich hole mir Freunde zu Hilfe um die Wohnung herzurichten für die Feier.;8
Ich koche etwas Gutes, aber nicht aufwendiges.;8
Ich mache mir einen Plan was ich nicht vergessen darf und gehe dies durch.;8
Ich frage Freunde ob ich etas vergessen habe für die Feier.;8
Ich telefoniere mit meinen Eltern und sage ihnen, dass ich nervös bin.;8
Die Nachbarn über die Feier informieren.;8
Tätigkeiten „auslagern“ z.B. bitten zu kochen o.Ä.;8
evtl. Mitbewohner bitten zu helfen;8
Zimmer/Wohnung zusammenräumen;8
Ich bereite alles so vor, wie ich es mir vorstelle;8
Ich bitte meine engste Familie um Hilfe & Unterstützung;8
Ich bitte Freunde um Hilfe;8
Ich verschaffe mir genügend Zeit um alles vorzubereiten;8
Ich sage den Tag ab;8
Ich telefoniere regelmäßig mit ihm.;9
Ich versuche das Treffen trotzdem zu organisieren.;9
Ich vergesse ihn.;9
Ich mache freitags etwas anderes.;9
Ich frage ihn, ob ein anderer Wochentag auch ginge.;9
Ich suche mir neue Freunde.;9
Ich ergattere eine Stelle bei ihm.;9
versuchen den Kollegen zu vergessen;9
Vorkommnisse mit einer anderen Person besprechen;9
den Kollegen stattdessen anrufen;9
einen anderen Tag fuer das Treffen finden;9
ebenfalls die Abteilung wechseln ;9
Fragen ob er sich trotzdem treffen moechte;9
In anrufen;9
Weinen;9
Queer Eye schauen;9
Eine Ersatzperson finden;9
Neue Beschaeftigung fuer Freitags finden;9
Ihn zum Mittagessen einladen;9
Ihm von deinen Gefuehlen erzaehlen;9
Tagebuch schreiben;9
Einen Kuchen essen;9
Musik hoeren;9
mit dem Kollegen telefonieren;9
ihn außerhalb der Arbeit treffen;9
mit einem anderen Kollegen in das Cafe gehen;9
mit Freunden außerhalb der Arbeit treffen;9
etwas anderes machen, lesen,;9
Ich rufe ihn an und probiere die Freundschaft ausserhalb der Firma zu verlegen.;9
Ich verstaerke meinen sozialen Kreis in der Firma mit den Leuten, die ich laufend sehe.;9
Ich probiere ihn zu vergessen und nuetze die freigewordene Zeit fuer andere Dinge, die ich gerne mache.;9
auf einen anderen Tag legen;9
Telefonieren/SMS;9
jemand neues suchen;9
mit Freunden/Familie reden;9
Briefe schreiben;9
wo anders treffen;9
nicht nur auf einen Kollegen verlassen > Gruppe;9
Sport;9
Film schauen;9
Ich frage ob ihm ein anderer Tag besser passen wuerde.;9
Ich schlage vor uns in seiner Abteilung zu treffen.;9
Ich rufe ihn an um ueber die Vorkommnisse zu sprechen.;9
Ich frage ihn, weshalb er nicht mehr kommt und sage, dass mich das traurig stimmt.;9
Ich versuche ihn mit eine/m neue/n Kolleg/in zu ersetzen.;9
Ich gehe in dieser Zeit alleine in ein Cafe und lese.;9
Ich denke nach ueber die Ursachen, dass;9
Kollegen fragen, ob dies weiterhin moeglich waere;9
an anderem Tag auf nen Cafe treffen;9
sich Freitags mit anderen Kollegen ins Cafe setzen & ueber Arbeit reden;9
Freitags mit Freundin Kaffee trinken gehen;9
Freitags joggen gehen;9
Freitags ein „Nap“ machen;9
Supervisor aufsuchen;9
Ich fahre zu ihm;9
Ich fuehre die Tradition mit einem anderen Kollegen weiter;9
sage ihm wie ich mich fuehle;9
rufe ihn zu der Zeit einfach an;9
treffe mich mit ihm an einem anderen Zeitpunkt;9
wechsle in die gleiche Abteilung;9
mache andere Aktivitaeten mit ihm;9
spreche mit Freunden darueber;9
besuche Kollegen in Abteilung;9
schreibe ihm einen Brief;9
schreibe meine Gedanken auf;9
Ich rufe ihn an und versuche eine passende Zeit zu finden.;9
Ich suche neue Kollegen mit denen ich das machen kann.;9
Ich besuche seine Abteilung in meiner Pause und rede mal persoenlich mit ihm.;9
Ich frage ihn warum er sich nicht mehr meldet, obwohl wir Freunde sind.;9
Ich vermisse ihn weiterhin, aber tu nichts dagegen. ;9
treffe mich trz mit ihm > noch mehr Neues zu bereden durch 2 Abteilungen;9
freunde mich mit neuen Leuten an;9
rufe ihn an;9
treffe mich mit anderen Leuten;9
lasse mich auch versetzen;9
suche mir ein neues Hobby, damit ich nicht ich noch nach der Arbeit ueber die Arbeit reden muss;9
> vllt auch zusammen mit meinem neuen Kollegen;9
Den Kollegen anschreiben u. treffen ausmachen;9
Neuen Freund suchen;9
Einfach weiterleben, irgendwann vergisst man es;9
Ablenken;9
Kollegen in Abteilung besuchen;9
ich frage, ob er nicht wieder kommen möchte;9
ich schlage einen alternativen Termin vor (privates Treffen);9
ich versuche ihn durch einen anderen Kollegen zu ersetzen;9
ich gehe alleine in das Cafe;9
ich suche mir eine alternative Beschäftigung am Freitag;9
ich gehe nicht mehr in das Cafe;9
ich telefoniere mit ihm;9
ich rede mit ihm über meine Trauer, suche mit ihm nach einer Lösung;9
Den Kollegen anrufen, neue(n) Termin(e) ausmachen;9
Sich jemand anderen aus der „Arbeitsgruppe“ suchen;9
Sich ein neues „Hobby“ aneignen;9
Mit anderen Freunden etwas unternehmen, auch über Vorkommnisse im Unternehmen reden;9
Seine Trauer analysieren, nach Alternativen für gutes Wohlbefinden suchen.;9
ich treffe mich mit ihm einfach so persönlich;9
ich suche mir einen Freund der sich gerne regelmässig mit mir treffen möchte;9
ich suche mir eine neue tolle Beschäftigung um das Fehlen zu kompensieren;9
ich sage mir, dass es ganz normal ist traurig zu sein, aber es mir bald egal sein wird;9
ich erinnere mich daran, dass es nicht die Aufgabe der Person ist mich glücklich zu machen;9
ich wechsle in diese Abteilung;9
Ich frage den Kollegen wann wir uns jetzt treffen.;9
Ich übe mich in Spontanität um nicht von einem Bruch in der Routine traurig zu werden.;9
Ich treffe mich freitags mit jemand anderes.;9
Ich schreibe ihm und frage nach einem Treffen;9
ich versuche ihn zu vergessen;9
ich suche mir neue Kollegen/Freunde in meiner Abteilung;9
ich gehe alleine ins Cafe;9
ich versuche in die gleiche Abteilung zu kommen;9
Ich versuche über Facetime die Unterhaltung so weiterzuführen;9
Ich befreunde mich mit anderen Kollegen;9
Ich suche einen Tag aus, der für uns beide passend ist;9
Ich trinke verbittert und alleine meinen Cafe;9
Ich fahre früher nach Hause und habe mehr Zeit für meine Familie;9
Ich gehe in der frei gewordenen Zeit joggen;9
sich mit ihm woanders treffen;9
ihn vergessen;9
neue Freunde suchen;9
sagen, dass man ihn nicht braucht;9
mit ihm darüber reden;9
mit jemandem anderen unterhalten;9
andere gemeinsame Interessen finden;9
in die Abteilung wechseln;9
ihn irgendwie zurückholen;9
mit Freunden über ihn lästern;9
schauen ob eine Pause gut tut;9
einfach weiterleben und machen was man will;9
Ich wende mich an andere Freunde;9
Ich mache mit ihm aus, dass wir über Limechat, dennoch unsere Unterhaltung führen können.;9
Ich lenke mich mit Sport ab.;9
Ich nutze die Zeit sinnvoll für Dinge, die mich privat voranbringen.;9
Ich höre einen Podcast.;9
Ich trinke Alkohol;9
Ich such nach anderen alternativen um mit ihm Freitags zu kommunizieren.;9
Ich rufe ihn an;9
Wir treffen uns woanders;9
Ich unterhalte mich mit anderen Kollegen;9
Ich frage nach in die Abteilung zu wechseln;9
Ich suche andere Beschäftigung;9
Ich wechsle die Arbeit;9
Ich rede mit anderen Freunden;9
Ich denke nicht zu viel drüber nach;9
Anrufen und fragen ob die Gespräche aufrechterhalten bleiben kann;9
Mit jemandem anderen verabreden (Freunde oder Kollegen);9
sich die Zeit für ein Hobby reservieren;9
sich beim Caffee etwas gönnen (Kuchen etc.);9
Zeit zur reflektierung nutzen für sich selbst was in Ut schief läuft;9
Versetzungsantrag stellen;9
Ich frage nach einem Treffen;9
Ich suche einen neuen Kollegen;9
Ich trete eine Stelle in seiner Nähe an;9
Ich vergesse ihn;9
Ich gehe alleine ins Cafe;9
Ich mache etwas anderes am Freitag;9
Ich reelisiere, dass sich Zeiten ändern;9
Ich suche nach Alternativen, z.B. anderer Tag, anderes Cafe, …;9
Den Ersatz des Kollegen als neuen Freund einladen;9
Den Kollegen fragen, ob er sich trotzdem noch treffen mag;9
Es ignorieren;9
Alleine ins Kaffe gehen;9
Mit anderen Freunden ins Cafe gehen;9
Selbstgespräch führen;9
Sich mit dem alten Kollegen trotzdem treffen;9
Job kündigen um nicht mehr zum Unternehmen zu gehören;9
Erbitten, dass die Versetzung rückgängig gemacht wird;9
Anrufen neuer Termin;9
versuchen Kontakt zu halten;9
ansprechen;9
andere Freunde fragen;9
weinen;9
ihn hart konfrontieren;9
über ihn lästern;9
einbilden man bräuchte ihn nicht;9
ablenken;9
neue Freunde suchen;9
Hobby;9
Zeit anders sinnvoll nutzen;9
vor ihm weinen;9
andere Freitagsbeschäftigung - Freiwilligenarbeit;9
putzen - Frust rauslassen;9
mit dem Kollegen Kontakt aufnahmen;9
probieren einen anderen mögliche Termin zu finden;9
mit einem anderen Kollegin/Kollege am Freitag in das Cafe gehen;9
eine andere Möglichkeit finden wo man sich über die Vorkommnisse austauschen kann;9
anderen Treffpunkt ausmachen (+evtl. Andere Themen überlegen=;9
sich mit anderen Kollegen der gleichen Abteilung anfreunden;9
Unterhaltung durch Filme/Serien/Bücher ersetzen;9
sich auf eine Stelle in der Abteilung des Kollegen bewerben;9
Kollegen anrufen und am Telefon lästern statt im Cafe;9
Ich rufe den Kollegen an, um mich wieder mit ihm zu verabreden;9
Ich treffe mich mit anderen Kollegen im Cafe;9
Ich akzeptiere, dass ich zu dem Kollegen keinen Kontakt mehr habe;9
Ich frage ihn, warum wir uns nicht mehr treffen;9
ich versuche wieder mit ihm Kontakt aufzunehmen;9
mich interessieren auch die Geschehnisse in der anderen Abteilung > treffen kann ja trotzdem stattfinden;9
ich frage ihn, warum er nicht mehr kommt;9
vielleicht hat es auch andere Gründe, dass er nicht mehr kommt > ich frage ihn;9
sich wann anders treffen;9
Kollegen anrufen;9
mit Anderen reden;9
Zeit alleine geniessen;9
einen Ort ausmachen, der günstig für beide ist;9
dem Kollegen sagen, dass man ihn vermisst;9
Ich schreibe ihm zu der gleichen Zeit um ihn an gute, alte Zeiten zu erinnern;9
Ich frage einen anderen Kollegen;9
Ich bleibe Zuhause & tue mir etwas gutes;9
Ich biete dem Kollegen an, sich privat weiterhin zu treffen;9
Ich überlege warum ich traurig bin & hinterfrage meinen Selbstwert;9
Ich gehe alleine in das Cafe und lerne neue Leute kennen;9
Ich weine und lasse meine Gefühle zu;9
Ich schreibe Tagebuch;9
Ich denke an all die guten Freundschaften in meinem Leben & daran dass ich nicht alleine bin;9
frage ihn, ob wir uns woanders treffen;9
frage, ob er tdm kommen möchte;9
versuche Kontakt aufrecht zu halten;9
rufe oft an;9
frage ihn hin & wieder als Verwandt um Rat;9
planen Ausflüge zsm;9
frage, ob ich auch in seine Abteilung kann;9
suche mir neue Kollegen;9
bleibe alleine im Cafe;9
ihn trotzdem freitags in Cafe einladen;9
sich ein anderes Mal zum Kaffee treffen;9
privat gemeinsam etwas unternehmen;9
ihn anrufen & fragen wie es ihm geht;9
sich mit andere Kollegen besser anfreunden;9
einen anderen Termin ausreden um sich regelmässig zu treffen;9
es akzeptieren;9
Kollegen fragen, warum er nicht mehr kommt;9
Kollegen sagen, dass man Treffen gerne weiterführen würde;9
andere Kollegen finden, den man sympathisch findet;9
Kollegen sagen, dass einen das verletzt hat;9
sich mit gutem Buch beim Kaffeetrinken daran gewöhnen, allein zu sein;9
stattdessen Spazieren gehen;9
Ich rufe ihn an und frage nach, wie es ihn geht.;9
Ich vereinbare eine andere Zeit mit ihm;9
Ich lasse mich auch in eine Andere Abteilung versetzen;9
Ich sage ihm, dass ich die Unterhaltungen vermisse;9
Ich treffe mich mit einem anderen Kollegen;9
Den Kollegen einladen;9
Um Verlegung in neue Abteilung bitten;9
andere Kollegen einladen;9
Meditieren;9
Kommunikation mit Freunden, Familie, Fremden;9
Kontakt/kommunikation mit dem Kollegen (Vereinbarung eines anderen Termins);9
Cafebesuch mit anderem Kollegen;9
Akzeptanz der Situation;9
Ich rufe ihn an;9
Ich treffe mich mit ihm;9
Ich besuche ihn auf der Arbeit;9
Ich versuche den Kontakt aufrechtzuerhalten;9
Ich möchte auch in diese Abteilung verlegt werden, damit wir uns öfter sehen können;9
Ich kontaktiere ihn und schlage ein Treffen vor.;9
Ich versuche mich mit anderen in meiner Abteilung zu befreunden.;9
Ich gehe mit einer Freundin in dieses Cafe und gönne mir eine Torte.;9
Ich versuche eine andere Möglichkeit zu finden, ihn zumindest regelmässig zu sehen/hören.;9
Ich sehe es als Art neuen Lebensschritt, der wohl so kommen musste & vielleicht auch irgendetwas Gutes mit sich bringt;9
Ich treffe mich mit anderen Kollegen;9
Ich nutze die Zeit stattdessen mich meinen Hobbies zu widmen;9
Ich probiere die Abteilung zu wechseln;9
Ich rufe ihn an;9
Suche neue Freunde;9
Pflege alte Freundschaften;9
Treffe Familie;9
Geniesse Zeit für mich;9
gehe Laufen;9
gehe alleine ins Kaffee & lese etwas;9
Rede mit Fremden Smalltalk;9
gehe shoppen;9
was Gutes essen;9
schaue einen schönen Film;9
höre Musik;9
singe;9
gehe tanzen;9
plane Reise;9
räume Wohnung auf;9
streichle Katze;9
Atme durch, Meditiere;9
Gehe spazieren;9
Schaue YouTube Podcasts;9
ich nehme Kontakt mit Kollegen auf & lade ihn zum Essen ein;9
ich sitze allein im Cafe & starre in die Luft;9
ich freunde mich mit Stammgast an der Theke an;9
ich geh nach Hause & schaue Serien;9
Fragen, ob man sich trotzdem noch trifft;9
an einem anderen Tag treffen;9
neuen Kollegen suchen;9
anders Kontakt zu dem Kollegen halten;9
in Abteilung des Kollegen wechseln;9
Kollegen vergessen;9
Ich rufe ihn an.;9
Ich treffe mich mit neuen Kollegen im Cafe.;9
Ich besuche ihn spontan in der Mittagspause.;9
Ich checke sein Instagram.;9
Ich sehe mir alte Fotos an.;9
Ich gehe alleine Freitags in das Cafe.;9
Ich rufe ihn an;9
Ich verabrede mich mit ihm, um uns an einem anderen Tag zu treffen;9
Ich unterhalte mich mehr mit anderen Kollegen;9
Ich sage meinem Kollegen, dass ich ihn vermisse;9
Ich besuche ihn spontan in seiner neuen Abteilung;9
Ich finde andere Wege um mit ihm in Kontakt zu bleiben;9
Ich treffe mich mit anderen Kollegen;9
Ich vergesse ihn;9
Ich erkundige mich nach dem Grund;9
Ich gehe allein in das Café;9
Ich gehe auch nicht mehr in das Cafe;9
Ich suche Rat bei Freunden;9
Neue Freunde suchen;9
Mit dem Freund telefonieren;9
auch nicht mehr ins Kaffee gehen;9
ich lade einen anderen Freund in Cafe ein;9
ich suche mir eine andere Beschäftigung am Freitag;9
ich rufe den Freund immer freitags an;9
ich vergesse den Freund;9
ich breche den Kontakt ab zu dem Freund;9
ich suche nach einer Lösung, um mich mit dem Freund an einem anderen Tag zu treffen;9
